,price
508,1.191547935
509,1.182307266
510,1.182387766
511,1.173388839
512,1.176148108
513,1.175821726
514,1.188397579
515,1.174330304
516,1.180788352
517,1.183841996
518,1.189852925
519,1.183185365
520,1.170927383
521,1.173896313
522,1.172967863
523,1.161256421
524,1.149162616
525,1.142345869
526,1.128922987
527,1.122324744
528,1.113848025
529,1.120740446
530,1.127043947
531,1.129277709
532,1.127672135
533,1.114755718
534,1.114131664
535,1.109043828
536,1.113534171
537,1.088276957
538,1.096044497
539,1.083953533
540,1.077505827
541,1.071762797
542,1.074829866
543,1.076810675
544,1.085156646
545,1.076207471
546,1.054762016
547,1.06240313
548,1.073167076
549,1.072084475
550,1.080812095
551,1.076679464
552,1.074623662
553,1.091968278
554,1.092830742
555,1.085268643
556,1.086802094
557,1.089532058
558,1.088396915
559,1.081283966
560,1.07005269
561,1.085451414
562,1.075893436
563,1.076044327
564,1.073870509
565,1.076373781
566,1.081673411
567,1.073044711
568,1.060067477
569,1.062457387
570,1.073226564
571,1.0628742
572,1.065364448
573,1.073039716
574,1.041748647
575,1.023286593
576,1.019255627
577,1.026505387
578,1.042737369
579,1.063192534
580,1.068379873
581,1.061784509
582,1.068170652
583,1.072631999
584,1.068882399
585,1.066958938
586,1.065379952
587,1.071052441
588,1.064851319
589,1.057009875
590,1.065464092
591,1.053946986
592,1.053711514
593,1.055048826
594,1.040398568
595,1.03484616
596,1.042707233
597,1.043903248
598,1.034147218
599,1.027725625
600,1.034814616
601,1.040808355
602,1.032325217
603,1.050337339
604,1.046697083
605,1.049293348
606,1.051492017
607,1.061794107
608,1.084737977
609,1.072166697
610,1.052598845
611,1.061998976
612,1.049953863
613,1.038547042
614,1.058952516
615,1.056142491
616,1.066187691
617,1.063522163
618,1.070905337
619,1.065333839
620,1.047309321
621,1.059266842
622,1.060553679
623,1.076877595
624,1.072772091
625,1.06925196
626,1.072854778
627,1.046917787
628,1.043390524
629,1.029640036
630,1.01040378
631,1.011796653
632,1.003364346
633,1.006481529
634,0.99820965
635,0.992531967
636,1.00312081
637,1.015209155
638,1.014528884
639,1.008644762
640,1.013839445
641,1.006508162
642,1.006533477
643,1.014276095
644,1.021806565
645,1.014881156
646,1.013549746
647,1.013832858
648,1.010712912
649,1.014093069
650,1.016557734
651,1.007716495
652,0.981898544
653,0.978186096
654,0.976227931
655,0.970682228
656,0.969308229
657,0.970707353
658,0.945247453
659,0.937365678
660,0.939590478
661,0.95403778
662,0.942034237
663,0.948269806
664,0.957251769
665,0.952067826
666,0.957033749
667,0.965204303
668,0.962767702
669,0.967042944
670,0.968506051
671,0.958621537
672,0.946195578
673,0.956814237
674,0.97664755
675,0.97072766
676,0.973937927
677,0.979915634
678,0.969133995
679,0.969827993
680,0.966441615
681,0.958901856
682,0.973426187
683,0.971230657
684,0.962803688
685,0.961067669
686,0.958655489
687,0.939621335
688,0.965643537
689,0.959545145
690,0.950482969
691,0.931251836
692,0.917699876
693,0.895634127
694,0.904831553
695,0.89808364
696,0.90734971
697,0.890955762
698,0.882224075
699,0.86641084
700,0.872296275
701,0.859989616
702,0.877737918
703,0.872941219
704,0.852272188
705,0.856518468
706,0.853992268
707,0.844393032
708,0.840493269
709,0.853862131
710,0.852025341
711,0.860291431
712,0.865600836
713,0.873330862
714,0.872179343
715,0.875962129
716,0.870424362
717,0.86564522
718,0.877527448
719,0.885987299
720,0.887187072
721,0.874331545
722,0.88679315
723,0.894926468
724,0.885869608
725,0.886290039
726,0.899252073
727,0.894665983
728,0.895358385
729,0.89682799
730,0.879369942
731,0.88198918
732,0.896630441
733,0.88454198
734,0.878261732
735,0.87267619
736,0.87980897
737,0.883184644
738,0.898863672
739,0.896108009
740,0.897363876
741,0.896553985
742,0.901345721
743,0.892093282
744,0.881463286
745,0.885097456
746,0.875091373
747,0.876506291
748,0.876479895
749,0.890769688
750,0.884603707
751,0.904275297
752,0.918139272
753,0.935195925
754,0.936494809
755,0.947277796
756,0.95711458
757,0.954486646
758,0.980320718
759,0.991153964
760,0.983273666
761,0.975127199
762,0.975437576
763,0.955437081
764,0.959324478
765,0.948076294
766,0.941952149
767,0.943730817
768,0.946556658
769,0.941953047
770,0.935923781
771,0.946244925
772,0.933971095
773,0.933780716
774,0.938041979
775,0.936557718
776,0.943075779
777,0.951580799
778,0.930051487
779,0.926539946
780,0.929660691
781,0.930150201
782,0.927266733
783,0.939934038
784,0.954000596
785,0.949859706
786,0.964259631
787,0.976573928
788,0.969553388
789,0.979800566
790,0.967204388
791,0.959347906
792,0.948162854
793,0.949380894
794,0.952830446
795,0.960396393
796,0.948272067
797,0.941241635
798,0.946595219
799,0.956873969
800,0.954839792
801,0.957381566
802,0.96071888
803,0.97141376
804,0.983833896
805,0.976165241
806,0.982058896
807,0.994274957
808,1.002204245
809,0.991179909
810,1.006556446
811,0.993050967
812,0.991499109
813,0.992817527
814,0.990871564
815,0.991451107
816,0.99394405
817,0.985537084
818,0.975552132
819,0.980935105
820,0.993123148
821,0.979221879
822,0.978652977
823,0.969448128
824,0.965090735
825,0.970142466
826,0.964908314
827,0.975168641
828,0.977810654
829,0.966093891
830,0.953398501
831,0.944582799
832,0.955849243
833,0.961668766
834,0.962309613
835,0.942885915
836,0.93845192
837,0.946333717
838,0.932090442
839,0.917403939
840,0.906049173
841,0.900061656
842,0.903846544
843,0.898922571
844,0.901800182
845,0.913116633
846,0.900824498
847,0.903410662
848,0.902791611
849,0.914978456
850,0.910103209
851,0.919209314
852,0.917780196
853,0.912972064
854,0.916164319
855,0.913156695
856,0.918443782
857,0.911806531
858,0.905650657
859,0.905600888
860,0.917833383
861,0.920981256
862,0.911262554
863,0.916337201
864,0.919943411
865,0.920550369
866,0.907607057
867,0.911511866
868,0.926810177
869,0.923429689
870,0.929957017
871,0.939131496
872,0.94770156
873,0.956652918
874,0.951632867
875,0.953767021
876,0.936395138
877,0.951106296
878,0.956299047
879,0.952126699
880,0.959781742
881,0.970445331
882,0.971108366
883,0.959458192
884,0.95573888
885,0.961375541
886,0.94539787
887,0.950039885
888,0.955221386
889,0.9730557
890,0.975633246
891,0.994031196
892,0.997797155
893,0.991974207
894,0.987078843
895,0.979356014
896,0.981388168
897,0.985917136
898,0.971834258
899,0.982799367
900,0.992119354
901,1.008715526
902,1.025225033
903,1.025014875
904,1.021695554
905,1.037314046
906,1.038728503
907,1.020079883
908,1.02334425
909,1.023700905
910,1.047354199
911,1.049947533
912,1.042631981
913,1.033223046
914,1.025385066
915,1.008776086
916,1.000289082
917,1.009307684
918,0.999289219
919,0.998672668
920,0.980772516
921,0.98426854
922,0.98516197
923,0.97257179
924,0.958703536
925,0.982116629
926,0.992694563
927,1.008456522
928,1.022765047
929,1.01477396
930,1.012309351
931,1.019997392
932,1.021624972
933,0.999183947
934,1.006842286
935,1.005251357
936,1.012634708
937,1.004421441
938,1.010438632
939,1.011571648
940,0.997454706
941,1.007704335
942,1.009594123
943,1.006469676
944,0.992843524
945,0.990317926
946,0.979166265
947,0.994049473
948,0.987679251
949,0.976010805
950,0.990813974
951,0.977938417
952,0.963638556
953,0.954533068
954,0.972708413
955,0.966771378
956,0.974343169
957,0.963725124
958,0.971709876
959,0.977598513
960,0.960596048
961,0.955503419
962,0.964453196
963,0.959320491
964,0.964887979
965,0.982725377
966,0.985896599
967,0.994335329
968,0.990367728
969,1.002456953
970,1.019166059
971,1.017527533
972,1.013841327
973,1.015951946
974,0.987321929
975,0.979630838
976,0.986013672
977,0.986220378
978,0.984867739
979,0.996671666
980,0.981323783
981,0.971773513
982,0.978137299
983,0.971899456
984,0.985730914
985,0.983194135
986,0.999150406
987,1.012539972
988,1.009526363
989,1.029449905
990,1.039935295
991,1.032984891
992,1.03619018
993,1.043444777
994,1.031796664
995,1.04282063
996,1.042057537
997,1.051761828
998,1.075645676
999,1.08757557
1000,1.098742247
1001,1.088521928
1002,1.101431446
1003,1.108689266
1004,1.115538321
1005,1.125392793
1006,1.151073294
1007,1.155444283
1008,1.154286791
1009,1.158833411
1010,1.153604358
1011,1.12891544
1012,1.118128662
1013,1.114826746
1014,1.098301897
1015,1.094832259
1016,1.094664668
1017,1.078408243
1018,1.096320648
1019,1.09207725
1020,1.108945232
1021,1.073485438
1022,1.075025381
1023,1.07579061
1024,1.064954318
1025,1.070399543
1026,1.062671953
1027,1.064573443
1028,1.048749574
1029,1.037453564
1030,1.040979695
1031,1.041422531
1032,1.047516941
1033,1.050966579
1034,1.054830747
1035,1.065007538
1036,1.062044496
1037,1.052036994
1038,1.040684669
1039,1.036220866
1040,1.037550241
1041,1.045492231
1042,1.036056708
1043,1.047280255
1044,1.035356757
1045,1.03916785
1046,1.032097107
1047,1.035634435
1048,1.032549133
1049,1.021733154
1050,1.032641862
1051,1.043601165
1052,1.050542546
1053,1.069191681
1054,1.07772629
1055,1.066086644
1056,1.072518255
1057,1.088546364
1058,1.097653268
1059,1.102621758
1060,1.105763798
1061,1.094314091
1062,1.097682959
1063,1.102011673
1064,1.097934468
1065,1.089995165
1066,1.100942555
1067,1.099367131
1068,1.110692284
1069,1.096590851
1070,1.106773078
1071,1.09659774
1072,1.105889625
1073,1.09093044
1074,1.096690245
1075,1.10076758
1076,1.095200303
1077,1.093007185
1078,1.089522557
1079,1.093006087
1080,1.094886892
1081,1.102569108
1082,1.101946145
1083,1.092786842
1084,1.088533673
1085,1.105769442
1086,1.105023448
1087,1.114410156
1088,1.115564216
1089,1.101442963
1090,1.090538668
1091,1.103671089
1092,1.101331261
1093,1.08452458
1094,1.092533057
1095,1.109620714
1096,1.107537862
1097,1.106472776
1098,1.081935867
1099,1.082443469
1100,1.084224536
1101,1.067711477
1102,1.068580476
1103,1.076503314
1104,1.092010386
1105,1.094591574
1106,1.092379417
1107,1.087791682
1108,1.071445162
1109,1.063898351
1110,1.062721279
1111,1.07266506
1112,1.069520215
1113,1.07347375
1114,1.070895766
1115,1.072026754
1116,1.081897947
1117,1.092198534
1118,1.077332352
1119,1.087588737
1120,1.075456979
1121,1.070879116
1122,1.069124865
1123,1.07303647
1124,1.051889552
1125,1.058453898
1126,1.052747164
1127,1.059061868
1128,1.055397098
1129,1.06176353
1130,1.055622969
1131,1.066677958
1132,1.079095147
1133,1.083259606
1134,1.078687096
1135,1.074408145
1136,1.087270671
1137,1.090441729
1138,1.068349554
1139,1.079433656
1140,1.06995424
1141,1.074604396
1142,1.074486785
1143,1.085865434
1144,1.084558968
1145,1.073285594
1146,1.073807676
1147,1.084773319
1148,1.077068858
1149,1.084247364
1150,1.079702341
1151,1.065248715
1152,1.077683051
1153,1.08333602
1154,1.079037175
1155,1.082225627
1156,1.092999839
1157,1.103518504
1158,1.111098917
1159,1.131636918
1160,1.128512381
1161,1.126150065
1162,1.125179443
1163,1.133087805
1164,1.132347758
1165,1.137648654
1166,1.142250981
1167,1.139933843
1168,1.121221915
1169,1.128317361
1170,1.136635087
1171,1.129750776
1172,1.129197904
1173,1.134522451
1174,1.140048848
1175,1.12717156
1176,1.126255186
1177,1.116216977
1178,1.125766094
1179,1.119882276
1180,1.109958549
1181,1.096960571
1182,1.103491196
1183,1.101325874
1184,1.097806043
1185,1.099128905
1186,1.110963671
1187,1.115837952
1188,1.106374641
1189,1.096331923
1190,1.104661709
1191,1.095903767
1192,1.091908498
1193,1.104759584
1194,1.118736992
1195,1.117777108
1196,1.120699639
1197,1.111942682
1198,1.113329252
1199,1.125057108
1200,1.127949225
1201,1.125149265
1202,1.120527064
1203,1.135545301
1204,1.133095891
1205,1.125017137
1206,1.126107438
1207,1.112757959
1208,1.102324921
1209,1.095973358
1210,1.118962808
1211,1.11834253
1212,1.111883008
1213,1.110731235
1214,1.089580726
1215,1.089563849
1216,1.095411611
1217,1.090477606
1218,1.083463846
1219,1.086657459
1220,1.075741953
1221,1.086951041
1222,1.066589518
1223,1.060254735
1224,1.048075791
1225,1.043519001
1226,1.057405113
1227,1.063134368
1228,1.058543281
1229,1.081201119
1230,1.094227543
1231,1.081251105
1232,1.0733151
1233,1.059368354
1234,1.058433857
1235,1.043457349
1236,1.04733135
1237,1.043258992
1238,1.042642082
1239,1.046045784
1240,1.052352732
1241,1.06827105
1242,1.049907614
1243,1.040358473
1244,1.038151903
1245,1.047360544
1246,1.055390708
1247,1.055451724
1248,1.063440287
1249,1.072690859
1250,1.063242548
1251,1.061777046
1252,1.072933239
1253,1.06803993
1254,1.075694672
1255,1.070677682
1256,1.048254123
1257,1.043146386
1258,1.029063759
1259,1.032675106
1260,1.02065832
1261,1.021811865
1262,1.021026431
1263,1.020410138
1264,1.028673156
1265,1.024270153
1266,1.02854862
1267,1.046113263
1268,1.047699138
1269,1.054324645
1270,1.057731311
1271,1.063850453
1272,1.056239509
1273,1.054743651
1274,1.054596883
1275,1.046503428
1276,1.044628892
1277,1.03731191
1278,1.034762189
1279,1.021583592
1280,1.012756357
1281,1.01159201
1282,1.001210563
1283,1.011090919
1284,1.025299221
1285,1.021141022
1286,1.024698835
1287,1.025903785
1288,1.04031655
1289,1.067904589
1290,1.067747339
1291,1.068455078
1292,1.059600091
1293,1.057913541
1294,1.071728868
1295,1.073898961
1296,1.066349581
1297,1.058651571
1298,1.067137812
1299,1.054879676
1300,1.071085815
1301,1.072689147
1302,1.079113825
1303,1.060676439
1304,1.079472576
1305,1.088072624
1306,1.098502518
1307,1.10918949
1308,1.127730796
1309,1.131061765
1310,1.118173752
1311,1.115065484
1312,1.126523292
1313,1.112982127
1314,1.114531814
1315,1.129070927
1316,1.129871576
1317,1.137206169
1318,1.146093854
1319,1.133352115
1320,1.137805171
1321,1.129597465
1322,1.14001737
1323,1.1435136
1324,1.146124561
1325,1.151519323
1326,1.152223375
1327,1.171841345
1328,1.177839333
1329,1.176424253
1330,1.194354324
1331,1.184644459
1332,1.186449038
1333,1.193110141
1334,1.180316483
1335,1.173365344
1336,1.168546825
1337,1.166513898
1338,1.177294211
1339,1.179919113
1340,1.189450109
1341,1.203904252
1342,1.21149948
1343,1.199793694
1344,1.209265676
1345,1.198346023
1346,1.20137227
1347,1.217395374
1348,1.228837179
1349,1.242013506
1350,1.232935838
1351,1.234107525
1352,1.24743017
1353,1.246410867
1354,1.244248046
1355,1.240205748
1356,1.245736566
1357,1.250747545
1358,1.25069066
1359,1.245762645
1360,1.244616806
1361,1.255781221
1362,1.25980765
1363,1.255811697
1364,1.248238037
1365,1.24856163
1366,1.2609725
1367,1.246417352
1368,1.25426837
1369,1.25418258
1370,1.247226494
1371,1.244012735
1372,1.24515644
1373,1.238863539
1374,1.263064882
1375,1.250987925
1376,1.26210985
1377,1.272292147
1378,1.27251246
1379,1.258608933
1380,1.266907728
1381,1.252256765
1382,1.248842588
1383,1.254011904
1384,1.234860881
1385,1.228078928
1386,1.233837753
1387,1.225336164
1388,1.218133448
1389,1.189512147
1390,1.203136599
1391,1.189717888
1392,1.17592769
1393,1.179571045
1394,1.176867461
1395,1.183746954
1396,1.197299818
1397,1.189443752
1398,1.184557025
1399,1.187458817
1400,1.187989516
1401,1.204728242
1402,1.21592489
1403,1.219591592
1404,1.22477643
1405,1.239785443
1406,1.239991208
1407,1.24993039
1408,1.252124147
1409,1.232045614
1410,1.224118491
1411,1.225054213
1412,1.221200884
1413,1.236244612
1414,1.251994999
1415,1.231104335
1416,1.218994647
1417,1.242564717
1418,1.240607128
1419,1.221019797
1420,1.21731598
1421,1.222633689
1422,1.215252487
1423,1.222174031
1424,1.22747591
1425,1.225092622
1426,1.225819844
1427,1.238539201
1428,1.227786434
1429,1.229242615
1430,1.225261348
1431,1.213999524
1432,1.218467671
1433,1.21359412
1434,1.198383796
1435,1.195617148
1436,1.185004947
1437,1.182664611
1438,1.185190733
1439,1.183886407
1440,1.195376683
1441,1.181662818
1442,1.179437675
1443,1.172181736
1444,1.177729754
1445,1.159609997
1446,1.158563052
1447,1.157364428
1448,1.158236733
1449,1.164282522
1450,1.159022977
1451,1.157300395
1452,1.15573938
1453,1.156910205
1454,1.167077509
1455,1.168449533
1456,1.177292177
1457,1.193534125
1458,1.197414306
1459,1.201623097
1460,1.204901011
1461,1.21428765
1462,1.217173611
1463,1.227730936
1464,1.227115708
1465,1.234036234
1466,1.248747135
1467,1.243169826
1468,1.258697232
1469,1.255162138
1470,1.254338659
1471,1.240396785
1472,1.246573821
1473,1.239636232
1474,1.251164676
1475,1.255025869
1476,1.264127414
1477,1.26353609
1478,1.248665992
1479,1.262520801
1480,1.265418566
1481,1.264709272
1482,1.26575815
1483,1.263174445
1484,1.26131583
1485,1.258079331
1486,1.241030366
1487,1.223994397
1488,1.220215268
1489,1.223076074
1490,1.220418841
1491,1.232270541
1492,1.232406536
1493,1.246012024
1494,1.245711351
1495,1.258285713
1496,1.258169068
1497,1.258616462
1498,1.256092578
1499,1.253693914
1500,1.268692477
1501,1.273217867
1502,1.275119828
1503,1.282958739
1504,1.275932512
1505,1.27134929
1506,1.266581812
1507,1.245460359
1508,1.231794401
1509,1.227416321
1510,1.2366302
1511,1.224179137
1512,1.231855424
1513,1.228182571
1514,1.216080406
1515,1.216696016
1516,1.198380296
1517,1.170358384
1518,1.160216545
1519,1.137073923
1520,1.13956966
1521,1.129751527
1522,1.109421884
1523,1.110170705
1524,1.092978998
1525,1.077505984
1526,1.063491863
1527,1.063971747
1528,1.060543259
1529,1.052538356
1530,1.048524832
1531,1.040016794
1532,1.040500335
1533,1.037775447
1534,1.034537751
1535,1.061382521
1536,1.066760376
1537,1.078282688
1538,1.094183072
1539,1.079560009
1540,1.085382069
1541,1.094786685
1542,1.095381404
1543,1.103316169
1544,1.103511874
1545,1.122000039
1546,1.123655328
1547,1.131564996
1548,1.111489461
1549,1.088703291
1550,1.091684951
1551,1.10333982
1552,1.103880724
1553,1.0947078
1554,1.100932686
1555,1.080047387
1556,1.092209596
1557,1.097946254
1558,1.08030189
1559,1.084238388
1560,1.100718287
1561,1.093356177
1562,1.081485801
1563,1.065426804
1564,1.048832129
1565,1.034694529
1566,1.034292706
1567,1.018594531
1568,1.009751714
1569,1.00253233
1570,0.992599516
1571,0.985315497
1572,0.995597371
1573,0.991701614
1574,0.985889262
1575,0.979635988
1576,0.983232022
1577,0.976789333
1578,0.978243374
1579,0.996821454
1580,1.007752595
1581,1.035360473
1582,1.020350416
1583,1.020554493
1584,1.020233172
1585,1.024780443
1586,1.036056401
1587,1.036872973
1588,1.024078412
1589,1.017554921
1590,1.007196342
1591,1.013486011
1592,1.005684491
1593,0.995460133
1594,1.001082014
1595,1.004947175
1596,1.009955509
1597,1.004403402
1598,1.004918887
1599,0.993391695
1600,0.985745533
1601,0.980000921
1602,0.987410322
1603,0.974344203
1604,0.966908602
1605,0.962080567
1606,0.957999984
1607,0.952996953
1608,0.948593085
1609,0.947546616
1610,0.950105218
1611,0.966029932
1612,0.969691805
1613,0.970686737
1614,0.970599693
1615,0.961884806
1616,0.960237519
1617,0.947626055
1618,0.952829035
1619,0.939653367
1620,0.950526055
1621,0.947091051
1622,0.954290893
1623,0.955947732
1624,0.956135912
1625,0.960814489
1626,0.947289009
1627,0.933163908
1628,0.938494561
1629,0.949825963
1630,0.943024295
1631,0.949261488
1632,0.962146948
1633,0.962112393
1634,0.979650308
1635,0.990011778
1636,0.990141191
1637,0.991745685
1638,0.986801001
1639,0.99421617
1640,0.994113796
1641,0.988756068
1642,0.976788918
1643,0.96048004
1644,0.971104752
1645,0.973415737
1646,0.957334391
1647,0.953229216
1648,0.964365133
1649,0.966224175
1650,0.959289821
1651,0.951885468
1652,0.961024722
1653,0.965768545
1654,0.950031137
1655,0.965208326
1656,0.978133736
1657,0.973454678
1658,0.962821555
1659,0.968283713
1660,0.982203191
1661,0.974457723
1662,0.99414261
1663,0.998624171
1664,0.9872651
1665,0.975188338
